AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,TARGET
76209.10384893956,370907.90816494863,6412.708083575222,-16375,-3105,0,0.32835187825267226,0.1960093709458148,0.43979530208228856,M,Secondary,Drivers,0
53544.51309086877,43169.21278723777,6690.852482529723,-18569,-5893,2,0.3022716654283613,0.2810215963821223,0.12774388532914946,M,Secondary,Core staff,0
85562.31732556151,408423.628871826,9356.160843323632,-9074,-6720,1,0.24732161947841613,0.26547834640510737,0.25631979198230614,M,Higher education,Laborers,0
75858.02744139526,69260.20020140996,20736.077045337985,-13296,-7788,1,0.05632004217728325,0.33692272977142956,0.7341932377980626,F,Incomplete higher,Laborers,0
57733.07683793564,138691.67771658357,6085.003773115173,-24563,-1922,2,0.30565566047337595,0.21552692147884783,0.17387811154564878,F,Secondary,,0
39206.708289268674,125800.59435260257,6859.2259409268245,-14220,-266,1,0.10395964929818666,0.6052772676435921,0.44034648756941475,M,Secondary,Managers,0
99999999.0,231684.53487524643,7901.048844391875,-7784,-2399,0,0.09459585796931368,0.5554331187251172,0.1640011605573027,F,Secondary,,0
47893.85676715467,62387.822861880515,9493.09090162595,-16012,-9387,2,0.160150795604706,0.5337667287950427,0.20048356058785033,F,Incomplete higher,Drivers,0
91876.39289496475,214765.84050181104,9003.96508935632,-16047,-9132,1,0.588344018296227,0.6908383215629893,0.69072742250637,F,Incomplete higher,Laborers,0
66639.10671173967,548304.3384847624,13543.179174044271,-19206,-9189,2,0.26173974296025476,0.5105555474595473,0.3174020864466255,M,Higher education,Laborers,0
32116.673907999568,71832.7369314049,3070.0317169621885,-21426,-5138,2,0.312468032599197,0.7723915314117051,0.20637384042136686,M,Higher education,Managers,0
65289.75834550247,182375.62276448074,3118.876288297649,-8699,-5823,0,0.40305806118408893,0.45398288404071785,0.43340565920464674,F,Higher education,Managers,0
72595.53444248285,109404.87107255046,6645.191113271106,-24316,-8256,0,0.11628245459292735,0.41424510872602993,0.16844221568244042,M,Higher education,Managers,0
38486.826076946585,210140.64502005765,12568.136930136838,-20767,-7744,0,0.32203916303263025,0.11688084559844274,0.12335146211305943,F,Secondary,Core staff,0
64657.70472023092,164635.40914043007,4331.810172613384,-8039,-2388,1,0.3818773199859874,0.583012787477304,0.12306014327905848,M,Higher education,Laborers,0
61642.346666459016,110758.5465380128,2433.162338433383,-12003,-1287,0,0.1942466042039352,0.26798489525153046,0.6743172646328007,M,Secondary,Laborers,0
33810.09992163867,218103.14474832226,10182.96762132948,-16993,-2804,1,0.5977922921881808,0.5039681858702658,0.5322211403276607,M,Secondary,Core staff,0
71603.10229654542,480512.6654163495,8932.60093410006,-8389,-4577,0,0.3256828757380087,0.27291701674930435,0.025341060718055898,M,Incomplete higher,Laborers,0
79252.34357163499,145140.53007133276,5239.160933403202,-22672,-4911,0,0.1538340309581214,0.3069987064699679,0.6816432188571866,F,Secondary,Laborers,0
102901.30681416776,250660.51313247564,5463.168215548598,-15981,-3392,0,0.33704554155706684,0.3246044089938451,0.255496553339703,M,Incomplete higher,,0
101407.36757369826,74909.51708190946,5497.795716923577,-8186,-283,0,0.17648177058076406,0.34740801392573567,0.7161527956095902,M,Higher education,Drivers,0
30066.453153166203,91687.21017845794,8469.393055986508,-15745,-8531,1,0.4825792328153347,0.3412963387570506,0.0896946670951177,F,Higher education,Core staff,0
37462.19162561056,216088.59545774938,6307.368862203815,-6907,-7325,0,0.1492316056437968,0.2538663960155483,0.4442417247791389,M,Incomplete higher,Core staff,0
77460.05271430449,396515.1850768596,9873.656872330892,-19218,-8487,0,0.08511179076861286,0.5964133319612298,0.33550646208719276,M,Incomplete higher,Laborers,0
77411.68177043945,201464.40794763798,2586.7287741301834,-23766,-5124,0,0.2797563944864732,0.35748268727907717,0.7726022620067373,M,Higher education,,0
77460.53370776703,134883.29225197266,5751.7489568385645,-19795,-8549,1,0.4859666649890378,0.757245014112378,0.18484420505080956,M,Secondary,Laborers,0
411007.0905710973,162685.6098290424,5164.5766633825315,-23580,-5346,2,0.28892032899539277,0.5564040037383217,0.6414838635250658,F,Secondary,Laborers,0
79653.81851319727,76861.11413215385,7313.401226904549,-7848,-6993,0,0.34375612432301705,0.3242749930818051,0.2117308250791215,M,Incomplete higher,Drivers,0
105638.9915314875,233914.0913185073,6534.041193359948,-15404,-6876,1,0.08595364690119404,0.3653418670691259,0.7062589399808433,F,Secondary,Drivers,0
96471.30462877735,276343.47272674105,11149.361514312557,-20645,-8247,0,0.15617955035879258,0.6407187732335001,0.36517338334044686,F,Secondary,Managers,0
82925.3119509736,124087.94167810334,3851.6822940486086,-7078,-8388,0,0.6308138469785315,0.18389672831834247,0.36822773670352227,F,Higher education,Drivers,0
51142.20565616736,122758.55176102323,8251.882132089027,-7285,-6725,1,0.21925679475087734,0.33936111832690635,0.5848574586130333,F,Incomplete higher,Laborers,0
87507.92242496561,190904.18611587037,10130.789887579165,-16739,-1253,0,0.17172875850442598,0.3859137942471783,0.26336022969039635,M,Higher education,Laborers,0
40683.886857372636,125237.61832546326,17028.76027761169,-11235,-7951,1,0.09428701707168699,0.31816114887469904,0.3551861320277646,F,Secondary,,0
53188.13885561424,156423.199614602,6682.808495040332,-19056,-9176,0,0.5200964992065538,0.16293480867186622,0.537521051820076,F,Secondary,Drivers,0
46972.52926471137,573683.4678736413,9226.023781182665,-17874,-6970,3,0.0877090748173657,0.670714310726199,0.3703285485498856,F,Higher education,Core staff,0
62376.07514464483,140334.56203507015,3938.1048458255145,-8136,-8919,0,0.17111874540857921,0.40369579044147674,0.15729916001107216,F,Secondary,Laborers,0
190485.10534690318,131267.9468206497,3112.6119819888418,-19737,-4701,1,0.05956248442643919,0.2585666492866705,0.35637460695584333,M,Secondary,,0
23537.905572006715,110356.89763503522,11360.636837156175,-9700,-9508,2,0.19475913561014926,0.37340264913731924,0.10979106305542857,M,Higher education,,0
84383.74735757188,254362.37001507686,8085.081744044767,-22207,-5236,0,0.19614723561892383,0.6519147780822385,0.6631305388409897,M,Secondary,,0
26732.679957763885,145985.9256037144,12983.116686004361,-22108,-2798,0,0.23600585440490965,0.49532466314230295,0.13123023537353212,F,Higher education,Core staff,0
47289.05096861442,110235.7107287914,4678.060333808664,-23802,-1734,0,0.2333860863059662,0.45358840316014243,0.5182503701921705,F,Incomplete higher,Core staff,0
103205.28051315279,359612.52788542054,9976.233126397345,-6244,-6640,1,0.07311427251919644,0.4291163745316223,0.6386041438456955,F,Secondary,Drivers,0
61829.755586191175,381460.20132615924,17111.861144474475,-6724,-1438,0,0.054499502755886615,0.3439923864336144,0.5288820265105709,F,Secondary,Managers,0
34930.91773613588,113521.31101858857,9584.305954797346,-23117,-5318,0,0.2616193288445411,0.3839086139476155,0.3276537300717453,M,Higher education,Managers,0
41870.975011112554,53107.63749494273,9051.018775497585,-24203,-9672,1,0.390695956083657,0.2631838827060621,0.8294199983382073,M,Incomplete higher,Drivers,0
84103.11415503558,297898.532905925,8130.8636940497045,-16791,-18,0,0.5992693011520779,0.22246949462109364,0.5923525050165638,F,Secondary,Core staff,0
41556.809932296914,107928.2684631765,4322.751575057951,-16765,-1032,1,0.22234140627309135,0.5217528637031769,0.6651040535320033,F,Secondary,Laborers,0
66717.94890916547,261548.59043209642,13935.978750289903,-8462,-5326,0,0.37831219454288084,0.5219769654757893,0.5220136673188581,F,Incomplete higher,Laborers,0
61254.091118751756,49908.05588910517,6346.488482697934,-9743,-5684,0,0.15022026280735162,0.5398083433280245,0.3763959246450526,M,Secondary,Core staff,1
43226.10292785195,278050.6034703305,9914.893529328818,-16950,-621,1,0.7160889162782396,0.27981892958679644,0.3533675530748887,F,Higher education,Laborers,1
174900.41690192604,78692.00511776387,4336.341405156706,-19053,-305,1,0.2879205147351043,0.5025940097150939,0.10631211327500013,M,Incomplete higher,,0
82204.02215383259,252321.27907464837,5055.419596275992,-15383,-4197,0,0.2841317390893528,0.6067614457656538,0.8212159817875995,M,Incomplete higher,Managers,0
21751.297864578955,164154.58276626383,14386.347703199128,-23108,-6675,0,0.40045339413205355,0.13961526114129305,0.4724278099468855,M,Secondary,Laborers,0
65724.50757612106,91824.67656299796,7052.088438975019,-21576,-1621,0,0.23579589014867727,0.09952004438766927,0.1227494971691262,F,Incomplete higher,Drivers,0
43006.509529095456,127488.08806105542,14491.393354420168,-15550,-8786,0,0.3054238834397226,0.3679789683211173,0.3892619915055613,M,Incomplete higher,Drivers,1
91694.40730993425,245681.45419879668,7853.446322245296,-11582,-2444,0,0.31078181178243336,0.5529783978667672,0.4618265690421376,M,Incomplete higher,Laborers,0
40285.2078941937,173431.27178844673,3878.644014814762,-22985,-699,0,0.7859567234317507,0.28430124411551966,0.16355763964440112,F,Secondary,Drivers,0
56535.937634938746,231109.70455981293,11577.594953693055,-20167,-1278,1,0.3698515133432083,0.614945998312032,0.11193336485896534,F,Incomplete higher,Core staff,0
77071.86979623212,532780.2614581535,6399.93474305265,-15106,-738,1,0.41262786588594325,0.532392652055935,0.5248310224353248,M,Secondary,Core staff,0
92307.21598169372,63669.12517780954,10715.810272138284,-9058,-6864,0,0.1227547314516461,0.317250659194065,0.49941600734681785,M,Incomplete higher,Drivers,0
32854.756122844534,429478.75083050545,8185.2116440066275,-15935,-846,0,0.0655550407566892,0.2334752139145307,0.42522994642699213,F,Higher education,Laborers,0
50652.779363451016,173271.2496293117,4371.024538686013,-24435,-3382,0,0.5078460612139927,0.20518033510351025,0.2781904134745676,F,Incomplete higher,Laborers,0
47217.8531338978,94914.2917261719,8653.489302404309,-17588,-4735,1,0.19360905535528494,0.3319142864119229,0.33600073878785713,F,Incomplete higher,Laborers,0
43188.75259399923,73263.06146924183,19506.231485496126,-6598,-2911,2,0.8307752106675439,0.4244131862731509,0.7415709969755075,F,Incomplete higher,Managers,0
144744.74924633015,145295.91944852582,9869.402399247645,-14923,-2035,1,0.07689797398819631,0.5633352243981419,0.6427829684893024,M,Higher education,Laborers,0
73312.82624755662,282939.9793854877,7918.783692201915,-14685,-403,1,0.28773385958242226,0.41635544540274894,0.33575652059942535,F,Incomplete higher,,0
31874.38610526123,150763.93193123242,12458.237887390882,-12166,-1292,2,0.5792779573254556,0.08289520932105125,0.5034566764891406,F,Higher education,Core staff,0
94743.73255000856,403000.45023974555,8815.505036829301,-22686,-3431,0,0.013216575856977521,0.3796775876189985,0.07329042891229359,F,Higher education,Managers,0
173005.4020139058,68138.28935001812,8811.506402444335,-20588,-8509,0,0.33326542402712406,0.41950006380965665,0.42081280858807907,F,Higher education,Core staff,0
100331.26400101102,161578.54195045418,5236.192709848231,-21117,-4787,1,0.35389614915790346,0.6197325957217091,0.17708272453436916,M,Secondary,Drivers,0
28009.948147063184,76769.59431232419,8897.620943929935,-13616,-5772,0,0.0856161682035846,0.46927979800065794,0.20754552419406916,M,Secondary,Drivers,0
46999.063904432114,202436.01283102125,12260.982765146075,-14949,-2492,1,0.04628576174611773,0.1814066237057858,0.36534193082917904,M,Higher education,Laborers,0
112809.47069608384,277099.64065897843,5799.779271427986,-16784,-5591,1,0.30279085581542753,0.5831985972033719,0.5020559391694757,M,Secondary,Managers,0
42031.10705079585,126442.49815815031,14325.526982262354,-13305,-9410,1,0.19887855383610947,0.7859449911958865,0.12917667296294322,F,Higher education,Drivers,0
74750.39040682802,34114.29166990533,7811.228980725174,-17098,-2621,0,0.554768136087405,0.37493441260561367,0.3490260773508866,F,Secondary,,0
88196.0121024428,183389.73892380076,5681.054781166904,-11813,-265,1,0.39046582567398513,0.5876029343219863,0.22907797171253153,F,Secondary,Managers,0
37666.815645580886,211513.2939481826,12076.936408636024,-7427,-6944,1,0.33358912200308216,0.4819386869370819,0.5836994476426236,M,Incomplete higher,Drivers,0
58118.38453548884,207435.7335765366,7224.854003906423,-12712,-7794,2,0.2514577826809884,0.3854744846508087,0.2797428999921414,F,Secondary,Drivers,0
11841.50876700787,341625.13387019734,10979.728137807197,-10790,-7292,1,0.0689971811872428,0.17784442008721088,0.3557682997349328,M,Secondary,Managers,0
35875.36686934557,85593.77112155137,7210.521423108426,-18116,-4019,3,0.3439128749967873,0.25984774787474774,0.5264366361853501,M,Incomplete higher,Managers,0
52770.93920373651,244783.5582296836,7911.475208791887,-14441,-4278,0,0.2245867777317469,0.29803761952325986,0.270770891976155,F,Higher education,Managers,0
32083.860965274172,332869.06967517355,9871.66767052401,-6875,-9253,0,0.30012869602465503,0.30285177237080046,0.34070195014477483,M,Incomplete higher,Managers,0
135429.38668176898,55985.46875886924,9102.995580774155,-21312,-1008,0,0.3146298298501802,0.5547680232200677,0.5927644637948012,F,Secondary,Drivers,0
29287.887423576318,197163.98952013854,3647.4635522551735,-10886,-3447,0,0.38085566942344284,0.055731357367296196,0.2616259194201783,M,Secondary,Managers,0
48049.05545454385,120269.71220514704,5174.5233311177035,-19631,-8503,2,0.3778478849359149,0.6195347147088994,0.6940214110035297,F,Higher education,Core staff,0
63918.89471788484,154985.43072159766,11751.82696556171,-13062,-8621,3,0.06885149100892766,0.5379989069848335,0.27469667092046174,F,Secondary,,0
123085.76213702491,200507.29119361434,7685.920014632143,-20977,-1129,0,0.13323715937582903,0.4874761108032765,0.03310745907482601,F,Incomplete higher,Drivers,0
29204.23244240365,121499.18835466013,6571.566260567256,-9018,-2640,0,0.10966378310400797,0.1841362194672484,0.34882644194683765,F,Higher education,Drivers,0
107106.81388036553,108507.56277219302,4705.890937877043,-7900,-6230,0,0.1995175594516293,0.24345065680700873,0.0836167559246401,M,Incomplete higher,Laborers,0
60181.27464550273,166124.27810160466,5261.152938224256,-21033,-6658,2,0.22134625582597753,0.4686166474125834,0.37637981062643494,M,Secondary,Drivers,0
36652.82095501805,84766.22367215666,3609.3412087236848,-17577,-912,0,0.07915649734847227,0.5486839184200661,0.6303784740111475,F,Higher education,Managers,0
75436.89343150982,84838.51649990481,7781.37014243358,-18550,-8454,0,0.21029434659134935,0.2496402605422891,0.5456378913772412,F,Secondary,Managers,0
66140.05696316247,244659.80406974314,6378.096437349231,-12787,-6874,0,0.321135087448128,0.2944100462371962,0.2600761712201056,F,Secondary,Drivers,0
44351.045505158785,81692.99845126082,5504.740139575735,-21785,-4111,0,0.18176213856078063,0.264874990437609,0.32507524680187866,F,Incomplete higher,Core staff,0
62000.70546901601,242750.02776864875,7885.261238601297,-24610,-3792,2,0.1067022108229395,0.2077419892600887,0.5148992963094459,F,Secondary,,0
49382.09566599043,214819.7913154321,9372.997727934553,-24768,-1125,0,0.1717079064646142,0.4612939801586278,0.36302999652494433,F,Incomplete higher,Drivers,0
63370.813061837805,57786.81778960209,18718.71627981427,-17366,-8705,0,0.18440474749692723,0.17963147749238353,0.1656958966184077,F,Secondary,Drivers,0
83371.79462991888,108386.75873101324,4425.978363833907,-13502,-8615,0,0.4874789162782412,0.5212571326213264,0.12714971942016157,F,Incomplete higher,Laborers,0
132323.9561380414,333189.1553673424,12884.140524868066,-14084,-9058,0,0.13739762390271162,0.5627292817436859,0.5862436541590227,F,Incomplete higher,Core staff,0
32244.16096835317,90336.84466930512,11959.014499545514,-24767,-6720,1,0.5348020052008828,0.64747081289729,0.3595400637433919,F,Higher education,Drivers,0
173948.87050248965,123174.51410048985,5933.460644080197,-23609,-8967,0,0.14535712892826522,0.5014363344694108,0.10652957316132772,F,Higher education,Core staff,0
22560.505228436745,214751.43799328507,8789.335423378372,-13916,-7214,0,0.20504252256300237,0.27747926960770863,0.312507621692816,F,Secondary,Managers,0
55498.28800390165,260415.6547428303,6747.630601641842,-15553,-7767,2,0.4214563282718074,0.576893578715348,0.675181319260579,M,Secondary,Core staff,0
80350.90250242561,139955.0625630514,8727.859520955777,-10816,-8380,0,0.274318828514846,0.798764324601276,0.645863480054831,M,Higher education,Managers,0
68905.82070190516,113719.92237703792,14818.807134513627,-13118,-6465,1,0.13398781069208618,0.15676358843472568,0.8326584617180223,F,Incomplete higher,Laborers,0
